#node	identifier	category	term ID	term description
Acsl3	10090.ENSMUSP00000045291	UniProt Keywords	KW-0472	Membrane
Acsl3	10090.ENSMUSP00000045291	UniProt Keywords	KW-0492	Microsome
Acsl3	10090.ENSMUSP00000045291	UniProt Keywords	KW-0496	Mitochondrion
Acsl3	10090.ENSMUSP00000045291	UniProt Keywords	KW-0547	Nucleotide-binding
Acsl3	10090.ENSMUSP00000045291	UniProt Keywords	KW-0576	Peroxisome
Acsl3	10090.ENSMUSP00000045291	UniProt Keywords	KW-0597	Phosphoprotein
Acsl3	10090.ENSMUSP00000045291	UniProt Keywords	KW-0735	Signal-anchor
Acsl3	10090.ENSMUSP00000045291	UniProt Keywords	KW-0812	Transmembrane
Acsl3	10090.ENSMUSP00000045291	UniProt Keywords	KW-1000	Mitochondrion outer membrane
Acsl3	10090.ENSMUSP00000045291	UniProt Keywords	KW-1133	Transmembrane helix
Acsl3	10090.ENSMUSP00000045291	Pfam	PF00501	AMP-binding enzyme
Acsl3	10090.ENSMUSP00000045291	InterPro	IPR000873	AMP-dependent synthetase/ligase domain
Acsl3	10090.ENSMUSP00000045291	InterPro	IPR020845	AMP-binding, conserved site
Acsl3	10090.ENSMUSP00000045291	InterPro	IPR042099	ANL, N-terminal domain
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0000003	Reproduction
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0000018	Regulation of DNA recombination
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0000280	Nuclear division
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0000910	Cytokinesis
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0002376	Immune system process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0003008	System process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0006282	Regulation of DNA repair
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0006355	Regulation of transcription, DNA-templated
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0006357	Regulation of transcription by RNA polymerase II
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0006810	Transport
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0006950	Response to stress
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0006952	Defense response
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0006955	Immune response
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0006996	Organelle organization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0007010	Cytoskeleton organization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0007015	Actin filament organization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0007017	Microtubule-based process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0007018	Microtubule-based movement
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0007049	Cell cycle
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0007059	Chromosome segregation
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0007163	Establishment or maintenance of cell polarity
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0007610	Behavior
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0007611	Learning or memory
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0007612	Learning
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0008306	Associative learning
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0008356	Asymmetric cell division
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0009605	Response to external stimulus
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0009607	Response to biotic stimulus
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0009719	Response to endogenous stimulus
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0009889	Regulation of biosynthetic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0009891	Positive regulation of biosynthetic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0009893	Positive regulation of metabolic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0009987	Cellular process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0010033	Response to organic substance
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0010243	Response to organonitrogen compound
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0010468	Regulation of gene expression
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0010569	Regulation of double-strand break repair via homologous recombination
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0010591	Regulation of lamellipodium assembly
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0010592	Positive regulation of lamellipodium assembly
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0010720	Positive regulation of cell development
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0010769	Regulation of cell morphogenesis involved in differentiation
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0010770	Positive regulation of cell morphogenesis involved in differentiation
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0010975	Regulation of neuron projection development
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0010976	Positive regulation of neuron projection development
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0014070	Response to organic cyclic compound
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0016043	Cellular component organization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0016344	Meiotic chromosome movement towards spindle pole
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0016482	Cytosolic transport
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0019222	Regulation of metabolic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0022402	Cell cycle process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0022414	Reproductive process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0022603	Regulation of anatomical structure morphogenesis
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0022604	Regulation of cell morphogenesis
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0022607	Cellular component assembly
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0030029	Actin filament-based process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0030030	Cell projection organization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0030031	Cell projection assembly
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0030036	Actin cytoskeleton organization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0031323	Regulation of cellular metabolic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0031325	Positive regulation of cellular metabolic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0031326	Regulation of cellular biosynthetic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0031328	Positive regulation of cellular biosynthetic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0031344	Regulation of cell projection organization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0031346	Positive regulation of cell projection organization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0032501	Multicellular organismal process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0033206	Meiotic cytokinesis
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0034097	Response to cytokine
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0034314	Arp2/3 complex-mediated actin nucleation
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0034341	Response to interferon-gamma
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0035902	Response to immobilization stress
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0035983	Response to trichostatin A
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0035984	Cellular response to trichostatin A
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0042221	Response to chemical
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0043207	Response to external biotic stimulus
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0044085	Cellular component biogenesis
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0044087	Regulation of cellular component biogenesis
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0044089	Positive regulation of cellular component biogenesis
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0044419	Biological process involved in interspecies interaction between organisms
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0044782	Cilium organization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0045010	Actin nucleation
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0045087	Innate immune response
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0045132	Meiotic chromosome segregation
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0045471	Response to ethanol
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0045595	Regulation of cell differentiation
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0045597	Positive regulation of cell differentiation
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0045739	Positive regulation of DNA repair
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0045893	Positive regulation of transcription, DNA-templated
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0045911	Positive regulation of DNA recombination
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0045935	Positive regulation of nucleobase-containing compound metabolic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0045944	Positive regulation of transcription by RNA polymerase II
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0046677	Response to antibiotic
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0046907	Intracellular transport
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0048285	Organelle fission
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0048518	Positive regulation of biological process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0048522	Positive regulation of cellular process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0048583	Regulation of response to stimulus
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0048584	Positive regulation of response to stimulus
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0048814	Regulation of dendrite morphogenesis
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0050000	Chromosome localization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0050767	Regulation of neurogenesis
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0050769	Positive regulation of neurogenesis
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0050773	Regulation of dendrite development
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0050775	Positive regulation of dendrite morphogenesis
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0050789	Regulation of biological process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0050793	Regulation of developmental process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0050794	Regulation of cellular process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0050803	Regulation of synapse structure or activity
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0050807	Regulation of synapse organization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0050877	Nervous system process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0050890	Cognition
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0050896	Response to stimulus
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051052	Regulation of DNA metabolic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051054	Positive regulation of DNA metabolic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051094	Positive regulation of developmental process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051128	Regulation of cellular component organization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051130	Positive regulation of cellular component organization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051179	Localization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051234	Establishment of localization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051239	Regulation of multicellular organismal process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051240	Positive regulation of multicellular organismal process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051252	Regulation of RNA metabolic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051254	Positive regulation of RNA metabolic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051301	Cell division
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051305	Chromosome movement towards spindle pole
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051321	Meiotic cell cycle
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051640	Organelle localization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051641	Cellular localization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051649	Establishment of localization in cell
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051653	Spindle localization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051707	Response to other organism
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051716	Cellular response to stimulus
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051960	Regulation of nervous system development
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0051962	Positive regulation of nervous system development
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0060255	Regulation of macromolecule metabolic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0060271	Cilium assembly
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0060284	Regulation of cell development
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0060491	Regulation of cell projection assembly
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0060998	Regulation of dendritic spine development
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0060999	Positive regulation of dendritic spine development
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0061001	Regulation of dendritic spine morphogenesis
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0061003	Positive regulation of dendritic spine morphogenesis
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0061640	Cytoskeleton-dependent cytokinesis
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0065007	Biological regulation
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0065008	Regulation of biological quality
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0070887	Cellular response to chemical stimulus
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0070925	Organelle assembly
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0071236	Cellular response to antibiotic
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0071310	Cellular response to organic substance
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0071345	Cellular response to cytokine stimulus
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0071346	Cellular response to interferon-gamma
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0071407	Cellular response to organic cyclic compound
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0071417	Cellular response to organonitrogen compound
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0071495	Cellular response to endogenous stimulus
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0071840	Cellular component organization or biogenesis
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0080090	Regulation of primary metabolic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0080134	Regulation of response to stress
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0080135	Regulation of cellular response to stress
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0097305	Response to alcohol
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0097435	Supramolecular fiber organization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0098542	Defense response to other organism
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0098813	Nuclear chromosome segregation
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0099175	Regulation of postsynapse organization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0120031	Plasma membrane bounded cell projection assembly
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0120032	Regulation of plasma membrane bounded cell projection assembly
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0120034	Positive regulation of plasma membrane bounded cell projection assembly
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0120035	Regulation of plasma membrane bounded cell projection organization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0120036	Plasma membrane bounded cell projection organization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:0140013	Meiotic nuclear division
Actr2	10090.ENSMUSP00000000137	GO Process	GO:1901698	Response to nitrogen compound
Actr2	10090.ENSMUSP00000000137	GO Process	GO:1901699	Cellular response to nitrogen compound
Actr2	10090.ENSMUSP00000000137	GO Process	GO:1901700	Response to oxygen-containing compound
Actr2	10090.ENSMUSP00000000137	GO Process	GO:1901701	Cellular response to oxygen-containing compound
Actr2	10090.ENSMUSP00000000137	GO Process	GO:1902680	Positive regulation of RNA biosynthetic process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:1902743	Regulation of lamellipodium organization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:1902745	Positive regulation of lamellipodium organization
Actr2	10090.ENSMUSP00000000137	GO Process	GO:1903046	Meiotic cell cycle process
Actr2	10090.ENSMUSP00000000137	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
Actr2	10090.ENSMUSP00000000137	GO Process	GO:1903508	Positive regulation of nucleic acid-templated transcription
Actr2	10090.ENSMUSP00000000137	GO Process	GO:1905168	Positive regulation of double-strand break repair via homologous recombination
Actr2	10090.ENSMUSP00000000137	GO Process	GO:2000026	Regulation of multicellular organismal development
Actr2	10090.ENSMUSP00000000137	GO Process	GO:2000779	Regulation of double-strand break repair
Actr2	10090.ENSMUSP00000000137	GO Process	GO:2000781	Positive regulation of double-strand break repair
Actr2	10090.ENSMUSP00000000137	GO Process	GO:2001020	Regulation of response to DNA damage stimulus
Actr2	10090.ENSMUSP00000000137	GO Process	GO:2001022	Positive regulation of response to DNA damage stimulus
Actr2	10090.ENSMUSP00000000137	GO Process	GO:2001141	Regulation of RNA biosynthetic process
Actr2	10090.ENSMUSP00000000137	GO Function	GO:0000166	Nucleotide binding
Actr2	10090.ENSMUSP00000000137	GO Function	GO:0003779	Actin binding
Actr2	10090.ENSMUSP00000000137	GO Function	GO:0005198	Structural molecule activity
Actr2	10090.ENSMUSP00000000137	GO Function	GO:0005200	Structural constituent of cytoskeleton
Actr2	10090.ENSMUSP00000000137	GO Function	GO:0005488	Binding
Actr2	10090.ENSMUSP00000000137	GO Function	GO:0005515	Protein binding
Actr2	10090.ENSMUSP00000000137	GO Function	GO:0005524	ATP binding
Actr2	10090.ENSMUSP00000000137	GO Function	GO:0008092	Cytoskeletal protein binding
Actr2	10090.ENSMUSP00000000137	GO Function	GO:0017076	Purine nucleotide binding
Actr2	10090.ENSMUSP00000000137	GO Function	GO:0030554	Adenyl nucleotide binding
Actr2	10090.ENSMUSP00000000137	GO Function	GO:0032553	Ribonucleotide binding
Actr2	10090.ENSMUSP00000000137	GO Function	GO:0032555	Purine ribonucleotide binding
Actr2	10090.ENSMUSP00000000137	GO Function	GO:0032559	Adenyl ribonucleotide binding
Actr2	10090.ENSMUSP00000000137	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
Actr2	10090.ENSMUSP00000000137	GO Function	GO:0036094	Small molecule binding
